"","Cruise","Station","Type","mon.day.yr","hh.mm","Longitude","Latitude","WCDepth","SampleDepth","QF.0","TEMP","QF.1","PSAL","QF.2","DOXY.umol.l.","QF.3","DateTime"
"1072556","ICES/06UTENQ410  ","0002","B","2/3/1992","07:40",7.9867,54.1017,28,5,0,4.96,0,32.67,0,NA,NA,1992-02-03 07:40:00
"523597","ICES/35QAOME620  ","0676","B","9/3/1993","11:20",-5.8698,47.7345,134,45,0,12.174,0,NA,NA,NA,NA,1993-09-03 11:20:00
"693175","ICES/35TTENQ630d4","0189","B","9/8/1997","10:30",5.0833,43,628,429,0,13.47,0,38.54,0,NA,NA,1997-09-08 10:30:00
"2901967","ICES/7799ENQ719ai","0366","B","8/25/1993","10:15",12.9412,55.325,20,14,0,12.5,0,NA,NA,NA,NA,1993-08-25 10:15:00
"1969850","ICES/58GSENQ570  ","1203","B","11/16/1995","07:04",3.7843,60.7505,326,75,0,9.576,0,35.2303,0,NA,NA,1995-11-16 07:04:00
"3071952","ICES/74CHBODC-CTD","4572","B","5/13/1992","20:32",-9.70119999999997,48.1555,848,95,0,11.28,0,35.596,0,NA,NA,1992-05-13 20:32:00
"1322320","ICES/06GAENQ710ai","0661","B","5/13/2005","02:18",15.7963,55.3013,97,4,0,6.96,0,7.589,0,402.84,0,2005-05-13 02:18:00
"582036","ICES/35EUENQ630b0","0b05","B","7/11/1996","10:44",3.4113,42.919,0,31.8,0,17.842,0,37.657,0,NA,NA,1996-07-11 10:44:00
"2866672","ICES/90LW        ","0054","B","5/29/1990","08:37",10.9567,58.0983,149,50,0,7.64,0,35.077,0,NA,NA,1990-05-29 08:37:00
"357343","ICES/26MHENQ1047 ","0034","B","2/19/2006","01:43",-6.15550000000002,61.121,252,10,0,7.4724,0,35.2245,0,NA,NA,2006-02-19 01:43:00
"1260360","ICES/07PEENQ608ab","2828","B","5/5/2000","08:00",11.2905,54.1535,0,23,0,4.782,0,18.993,0,294.76,0,2000-05-05 08:00:00
"1933324","ICES/58GSENQ452  ","0688","B","5/21/1994","07:29",-2.29180000000002,61.155,620,425,0,6.247,0,35.1331,0,NA,NA,1994-05-21 07:29:00
"3077942","ICES/74CU        ","0230","B","5/27/1992","21:42",-1.99250000000001,57.7558,60,16,0,8.08,0,34.83,0,NA,NA,1992-05-27 21:42:00
"177259","ICES/26DAENQ685  ","3506","B","5/4/1997","01:55",9.3375,57.9155,197,65,0,6.81,0,35.109,0,NA,NA,1997-05-04 01:55:00
"486947","ICES/35A3ENQ54700","0407","B","5/20/1991","18:34",-1.81599999999997,36.3057,1906,180.9,0,13.243,0,38.323,0,NA,NA,1991-05-20 18:34:00
"617093","ICES/35EUENQ630d0","0094","B","4/14/1997","09:59",4.835,42.6867,1271,515,0,13.423,0,38.555,0,NA,NA,1997-04-14 09:59:00
"2885081","ICES/77MW        ","0003","B","8/14/1990","07:00",12.5333,56.4917,25,7,0,18.8,0,16.48,0,NA,NA,1990-08-14 07:00:00
"1628578","ICES/48UDENQENQ82","0062","B","3/15/1993","00:00",12.592,45.25,27,17,0,8.45,0,36.72,0,NA,NA,1993-03-15 00:00:00
"168275","ICES/26MHENQ1047 ","0175","B","6/26/1996","06:15",-6.68329999999997,62.6667,149,120,0,8.2395,0,35.2053,0,NA,NA,1996-06-26 06:15:00
"1615101","ICES/48MVENQ82491","8073","B","10/9/1991","05:55",13.2032,36.5003,1690,50,0,15.446,0,38.024,0,NA,NA,1991-10-09 05:55:00
"208282","ICES/26MHVEI1047 ","0030","B","2/15/1998","01:50",-4.75,60.5833,1085,525,0,1.4481,0,34.877,0,NA,NA,1998-02-15 01:50:00
"1201683","ICES/06GAENQ710  ","0033","B","3/28/1996","14:32",1.5,54,42,15,0,4.652,0,34.658,0,NA,NA,1996-03-28 14:32:00
"2094567","ICES/58JHENQ679a ","0859","B","11/8/1998","10:31",8.164,57.917,485,15,0,7.957,0,31.3158,0,NA,NA,1998-11-08 10:31:00
"822994","ICES/35HTENQ630d0","0587","B","11/25/2001","12:04",-6.11579999999998,51.4763,111,5,0,13.22,0,34.93,0,NA,NA,2001-11-25 12:04:00
"2869528","ICES/90LW        ","0131","B","6/4/1990","19:40",9.3483,58.0017,446,380,0,7.39,0,35.248,0,NA,NA,1990-06-04 19:40:00
"2673626","ICES/68AUOME620  ","7296","B","11/30/1993","12:41",-9.27670000000001,38.4947,260,101,0,15.92,0,36.1,0,NA,NA,1993-11-30 12:41:00
"1949534","ICES/58JHENQ484  ","0567","B","7/24/1994","14:30",3.9195,62.9532,844,60,0,9.837,0,35.1369,0,NA,NA,1994-07-24 14:30:00
"3073985","ICES/74CHENQ662  ","6605","B","9/28/1992","06:17",-11.8467,57.49,1798,1100,0,6.135,0,35.113,0,NA,NA,1992-09-28 06:17:00
"2344333","ICES/58AAENQ679k ","0630","B","6/3/2005","23:55",9.823,58.8618,220,180,0,7.237,0,35.1438,0,NA,NA,2005-06-03 23:55:00
"1205058","ICES/06SOENQ710  ","0002","B","10/23/1996","13:29",15.5647,55.939,0,10,0,12.29,0,7.17,0,308.16,0,1996-10-23 13:29:00
"2707883","ICES/6899ENQ839a ","0012","B","1/21/2000","17:46",-7.71170000000001,36.9017,725,300.3,0,14.632,0,36.247,0,NA,NA,2000-01-21 17:46:00
"3439517","ICES/74SCENQ716ab","0326","B","8/21/2007","17:05",7.2647,56.1192,30,27,0,16.83,0,34.047,0,NA,NA,2007-08-21 17:05:00
"2455532","ICES/58JHENQ679s ","0800","B","12/5/2008","09:29",4.6243,62.765,185,65,0,9.658,0,35.2669,0,NA,NA,2008-12-05 09:29:00
"1165609","ICES/06MTENQ82495","0003","B","1/8/1995","07:09",4.5892,37.998,2743,225,0,13.231,0,38.333,0,NA,NA,1995-01-08 07:09:00
"2256350","ICES/58MSENQ679g ","0434","B","4/30/2002","14:25",2.7642,60.7475,128,35,0,8.587,0,35.324,0,NA,NA,2002-04-30 14:25:00
"2720453","ICES/6899ENQ839a ","0215","B","3/13/2006","12:02",-9.05680000000001,41.5288,94,35.5,0,12.888,0,35.858,0,NA,NA,2006-03-13 12:02:00
"788415","ICES/35XXENQ630d4","0014","B","6/19/1999","05:20",2.881,41.169,0,998.8,0,13.022,0,38.461,0,NA,NA,1999-06-19 05:20:00
"819008","ICES/35HTENQ630g4","0176","B","5/13/2001","12:15",-5.23919999999998,46.9405,0,10,0,12.724,0,35.378,0,NA,NA,2001-05-13 12:15:00
"2834904","ICES/29DBENQ82400","00N2","B","4/29/1997","08:27",-5.51130000000001,36.0137,140,80,0,13.6896,0,37.9635,0,NA,NA,1997-04-29 08:27:00
"1158081","ICES/07ALENQ540B ","0275","B","11/12/1995","08:05",15.9693,55.2482,89,13,0,10.128,0,7.451,0,324.68,0,1995-11-12 08:05:00
"3313161","ICES/74SCENQ716k ","0232","B","5/6/2001","07:40",-4.34829999999999,60.4752,839,400,0,8.65,0,35.309,0,NA,NA,2001-05-06 07:40:00
"2689024","ICES/68CAENQ461SE","0106","B","10/19/1995","08:50",-9.6533,38.5233,802,50.3,0,15.741,0,36.0514,0,NA,NA,1995-10-19 08:50:00
"1093369","ICES/06HTENQ410  ","0031","B","5/10/1993","09:30",10.45,54.6,18,10,0,9.84,0,14.96,0,353.27,0,1993-05-10 09:30:00
"94235","ICES/26MHENQ1047 ","0119","B","5/17/1993","11:54",-8.10480000000001,61.2173,438,55,0,8.2272,0,35.2309,0,NA,NA,1993-05-17 11:54:00
"1002886","ICES/07ALENQ591  ","2571","B","9/3/1991","13:18",-10.3333,40,4013,907.1,0,11.2953,0,36.101,0,191.29,0,1991-09-03 13:18:00
"2297079","ICES/58AAENQ679i ","0104","B","2/22/2004","17:39",5.1012,61.1077,194,40,0,7.302,0,33.8613,0,NA,NA,2004-02-22 17:39:00
"492538","ICES/35KRENQ54701","0010","B","4/19/1991","13:07",7.5492,43.3283,0,180,0,13.398,0,38.46,0,NA,NA,1991-04-19 13:07:00
"778402","ICES/35MFENQ630e2","0023","B","8/6/1999","01:10",-5.00630000000001,60.2988,0,339,0,7.12,0,35.2,0,290.3,0,1999-08-06 01:10:00
"3335004","ICES/74SCENQ716l ","0400","B","9/25/2002","16:49",-4.42700000000002,60.4787,979,100,0,9.54,0,35.286,0,NA,NA,2002-09-25 16:49:00
"669868","ICES/35TTENQ630d4","0035","B","8/25/1997","15:05",5.0833,42.9167,877,647,0,13.4,0,38.54,0,NA,NA,1997-08-25 15:05:00
"371789","ICES/26MHENQ1047 ","0055","B","2/20/2007","12:07",-5.35000000000002,61.818,178,45,0,7.3487,0,35.2204,0,NA,NA,2007-02-20 12:07:00
"2924968","ICES/77ARENQ628a ","0244","B","4/20/1996","00:05",12.1167,56.6667,59,10,0,3.39,0,26.182,0,373.36,0,1996-04-20 00:05:00
"3053813","ICES/74ABENQ662c ","0090","B","9/2/1991","08:24",-12.984,55.7678,2724,41,0,13.866,0,35.336,0,261.27,0,1991-09-02 08:24:00
"2728135","ICES/29CSMPH90   ","0009","B","4/19/1990","00:15",-9.19170000000003,42.1167,150,30,0,14.0597,0,35.8728,0,NA,NA,1990-04-19 00:15:00
"1652137","ICES/48URENQ82495","0O03","B","5/11/1995","15:22",14.6528,42.7028,165,123,0,12.463,0,38.35,0,NA,NA,1995-05-11 15:22:00
"515625","ICES/35GPENQ54700","0M03","B","9/5/1993","00:00",5.2083,43.0333,1065,25,0,14.715,0,37.945,0,NA,NA,1993-09-05 00:00:00
"973048","ICES/06A3ENQ710c ","0039","B","7/2/1990","09:00",10.2,54.5533,18,14,0,8.586,0,19.246,0,NA,NA,1990-07-02 09:00:00
"582915","ICES/35HTENQ630u ","0060","B","11/5/1996","00:17",-9.18869999999998,44.3198,2750,450,0,11.104,0,35.598,0,215.71,0,1996-11-05 00:17:00
"728974","ICES/35GDENQ630d0","0310","B","9/4/1999","13:40",-2.96899999999999,43.581,300,66,0,12.8,0,35.61,0,NA,NA,1999-09-04 13:40:00
"1830733","ICES/58GSENQ484  ","1505","B","12/1/1991","13:10",10.817,58.733,89,25,0,8.673,0,32.5956,0,NA,NA,1991-12-01 13:10:00
"2959234","ICES/77SNENQ719g ","0026","B","2/7/2001","07:50",11.4333,58.2583,65,5,0,0.51,0,27.449,0,364.88,0,2001-02-07 07:50:00
"2386336","ICES/58GSENQ679q ","0485","B","11/20/2006","07:13",5.3178,61.0692,1170,375,0,7.871,0,35.1126,0,NA,NA,2006-11-20 07:13:00
"2867959","ICES/90LW        ","0085","B","5/31/1990","13:53",10.2317,58.1483,186,10,0,12.14,0,27.893,0,NA,NA,1990-05-31 13:53:00
"1850536","ICES/58MSENQ484  ","0906","B","10/24/1991","12:22",8,57.45,125,40,0,10.73,0,34.7822,0,NA,NA,1991-10-24 12:22:00
"2347313","ICES/58AAENQ679m ","1073","B","10/18/2005","02:21",3.9195,62.9565,821,55,0,9.824,0,35.0661,0,NA,NA,2005-10-18 02:21:00
"1211723","ICES/06AKENQ594a ","1772","B","5/27/1997","23:10",13.9,55.1833,41,36,0,4.46,0,10.33,0,NA,NA,1997-05-27 23:10:00
"2715636","ICES/6899ENQ839a ","0115","B","2/4/2001","03:36",-7.02170000000001,36.6433,489,275.3,0,13.541,0,35.868,0,NA,NA,2001-02-04 03:36:00
"912943","ICES/35TTENQ630n4","0021","B","6/12/2005","15:24",4.874,43.2718,86,46.75,0,14.947,0,38.146,0,NA,NA,2005-06-12 15:24:00
"1088699","ICES/06AZOME620  ","0278","B","7/9/1993","12:39",-11.5128,48.333,3700,55,0,12.959,0,35.506,0,NA,NA,1993-07-09 12:39:00
"56876","ICES/26MHENQ1047 ","0007","B","8/17/1991","11:46",-10.0108,62.0023,843,180,0,8.279,0,35.2562,0,NA,NA,1991-08-17 11:46:00
"739517","ICES/35HTENQ630e0","0018","B","9/16/1999","14:57",3.832,37.9822,2704,321,0,13.35,0,38.49,0,177.3,0,1999-09-16 14:57:00
"3416669","ICES/74SCENQ716z ","0169","B","4/25/2006","05:07",-0.986699999999985,60.936,108,95,0,7.64,0,35.34,0,NA,NA,2006-04-25 05:07:00
"3240968","ICES/74SCENQ639  ","0237","B","6/7/1997","02:16",2.7343,61.0255,240,45,0,8.71,0,35.266,0,NA,NA,1997-06-07 02:16:00
"1340534","ICES/06AKENQ594e ","0921","B","7/17/2006","14:46",10.842,54.642,22,3,0,19.858,0,12.105,0,262.61,0,2006-07-17 14:46:00
"2712830","ICES/6899ENQ839a ","0039","B","3/30/2000","11:03",-7.61829999999998,36.925,497,300.3,0,13.102,0,35.873,0,NA,NA,2000-03-30 11:03:00
"3210130","ICES/74CHSES620a ","4082","B","7/29/1996","03:16",-9.29930000000002,56.4693,998,951,0,7.743,0,35.212,0,NA,NA,1996-07-29 03:16:00
"2972379","ICES/77ARENQ719o ","0416","B","7/28/2003","18:55",10.725,58.2667,200,75,0,7.98,0,35.125,0,NA,NA,2003-07-28 18:55:00
"1032322","ICES/06PSENQ594a ","2035","B","8/12/1991","09:00",15.25,54.9667,0,39,0,5.02,0,7.71,0,NA,NA,1991-08-12 09:00:00
"2029430","ICES/58MSENQ484  ","0106","B","2/9/1996","07:27",1.7958,56.9993,92,5,0,6.333,0,35.1193,0,NA,NA,1996-02-09 07:27:00
"1359085","ICES/06AKENQ594e ","0564","B","8/9/2007","10:34",14.749,55.46,69,40,0,6.021,0,7.879,0,297.89,0,2007-08-09 10:34:00
"2682627","ICES/68ANOME620  ","8240","B","12/1/1995","12:37",-9.58170000000001,38.6877,103,90.5,0,16.414,0,36.204,0,NA,NA,1995-12-01 12:37:00
"2699533","ICES/6899ENQ839a ","0063","B","1/16/1999","10:55",-7.8383,36.8417,756,425.1,0,13.647,0,36.176,0,NA,NA,1999-01-16 10:55:00
"3318217","ICES/74SCENQ716k ","0432","B","10/16/2001","12:22",-4.35570000000001,60.4543,797,55,0,10.98,0,35.296,0,NA,NA,2001-10-16 12:22:00
"2280484","ICES/58GDENQ611e ","0252","B","9/12/2003","13:18",9.75,57.7,64,5,0,15.717,0,33.674,0,255.01,0,2003-09-12 13:18:00
"906642","ICES/35TTENQ630k4","0038","B","4/15/2005","15:24",7.4165,43.6248,0,40,0,13.5326,0,38.1724,0,NA,NA,2005-04-15 15:24:00
"2874249","ICES/90KEOCL    1","0158","B","6/7/1991","17:19",5.28,42,2100,245,0,13.31,0,38.537,0,NA,NA,1991-06-07 17:19:00
"3235558","ICES/74DSENQ591a ","0171","B","8/11/1997","23:23",-11.4155,41.4965,2951,181,0,12.9184,0,35.7659,0,221.79,0,1997-08-11 23:23:00
"835821","ICES/35HTENQ630u ","0430","B","7/21/2002","10:08",-7.8347,35.8328,1584,55,0,17.327,0,36.384,0,260.82,0,2002-07-21 10:08:00
"1180701","ICES/06SOENQ710ak","0065","B","7/27/1995","13:34",2.482,56.4077,72,40,0,6.76,0,35.087,0,NA,NA,1995-07-27 13:34:00
"3100648","ICES/74DSENQ662c ","0804","B","7/6/1993","20:37",1.9918,37.9925,2472,35,0,16.582,0,37.192,0,306.37,0,1993-07-06 20:37:00
"317127","ICES/26DAENQ720h ","0141","B","6/23/2004","16:16",1.1537,58.0985,137,50,0,7.475,0,35.1781,0,NA,NA,2004-06-23 16:16:00
"3408140","ICES/74CUENQ716z ","0040","B","5/5/2006","08:05",-5.31099999999998,57.8727,100,85,0,7.82,0,34.528,0,NA,NA,2006-05-05 08:05:00
"884979","ICES/35TTENQ630n4","1220","B","6/10/2004","06:49",5.4167,43.0167,0,495,0,13.34,0,38.51,0,187.58,0,2004-06-10 06:49:00
"1148494","ICES/07ALENQ540B ","4784","B","1/7/1995","07:07",16,55.375,87,76,0,5.083,0,16.738,0,81.28,0,1995-01-07 07:07:00
"1020079","ICES/06HFENQ591  ","0911","B","4/4/1991","01:36",-9.77499999999998,40.3333,888,450.3,0,11.3307,0,35.6263,0,207.41,0,1991-04-04 01:36:00
"2439236","ICES/58AAENQ679s ","0525","B","6/3/2008","11:39",-10.4058,61.6512,1306,625,0,8.491,0,35.2875,0,NA,NA,2008-06-03 11:39:00
"2932652","ICES/77ARENQ628b ","0581","B","9/11/1997","06:20",12.215,56.805,38,30,0,14.94,0,32.905,0,NA,NA,1997-09-11 06:20:00
"981990","ICES/06WHENQ710c/","0440","B","6/14/1990","04:05",1.4903,54.25,50,45,0,10.7,0,34.75,0,NA,NA,1990-06-14 04:05:00
"1852406","ICES/58MSENQ484  ","1068","B","12/3/1991","17:04",5.601,61.092,1205,160,0,7.803,0,34.8802,0,NA,NA,1991-12-03 17:04:00
"324687","ICES/26MHENQ1047 ","0013","B","4/20/2004","15:24",-7.5908,62.1657,91,40,0,7.4426,0,35.2517,0,NA,NA,2004-04-20 15:24:00
"1204264","ICES/07PEENQ404B ","8756","B","3/25/1996","01:55",13.97,54.89,43,19.5,0,0.43,0,7.74,0,451.07,0,1996-03-25 01:55:00
"2455015","ICES/58JHENQ679r ","0631","B","7/30/2008","03:49",1.5832,60.75,137,40,0,10.547,0,35.0138,0,NA,NA,2008-07-30 03:49:00
"2704018","ICES/68CAOME620e ","0078","B","5/21/1999","10:21",-9.6198,41.4982,2044,121,0,12.86,0,35.748,0,NA,NA,1999-05-21 10:21:00
"654104","ICES/35HTENQ82400","0120","B","9/19/1997","13:41",-9.17829999999998,36.7355,840,76,0,17.41,0,36.373,0,NA,NA,1997-09-19 13:41:00
"548138","ICES/35THENQ630a0","0186","B","6/3/1994","14:05",-1.5,45.4833,39,6,0,16.75,0,32.102,0,NA,NA,1994-06-03 14:05:00
"2739809","ICES/29FNENQ82400","0005","B","3/15/1991","21:30",0.7083,39,966,475,0,13.35,0,38.496,0,NA,NA,1991-03-15 21:30:00
"815795","ICES/35TTENQ630d4","06D0","B","12/6/2000","10:58",7.8468,43.4332,0,1042,0,13.2,0,38.5,0,NA,NA,2000-12-06 10:58:00
"2098335","ICES/58MSENQ679  ","0013","B","1/24/1998","04:00",2.2817,60.7485,125,5,0,8.986,0,35.3222,0,NA,NA,1998-01-24 04:00:00
"2317680","ICES/58GSENQ679j ","0478","B","10/24/2004","04:01",0.5018,59.4633,128,40,0,10.82,0,35.1661,0,NA,NA,2004-10-24 04:01:00
"1140570","ICES/06AKENQ594a ","0910","B","7/17/1995","01:45",14.3333,55.3,45,15,0,14.24,0,7.62,0,309.5,0,1995-07-17 01:45:00
"1943417","ICES/58GSENQ452  ","1410","B","11/18/1994","19:20",2.2472,59.283,127,55,0,8.941,0,35.0411,0,NA,NA,1994-11-18 19:20:00
"1332973","ICES/06WHENQ710t ","0082","B","1/27/2005","20:59",1.2992,58.2545,126,20,0,8.09,0,35.225,0,NA,NA,2005-01-27 20:59:00
"1603889","ICES/48B1ENQ72790","9920","B","3/13/1990","15:47",12.92,38.38,816,1,0,15.537,0,37.546,0,NA,NA,1990-03-13 15:47:00
"2712377","ICES/6899ENQ839a ","0026","B","3/30/2000","03:25",-7.50170000000003,36.8817,499,70.4,0,15.773,0,36.321,0,NA,NA,2000-03-30 03:25:00
"3117656","ICES/74CHENQ516a ","0048","B","8/22/1994","12:00",-9.42000000000002,56.5017,0,5,0,14.062,0,35.323,0,NA,NA,1994-08-22 12:00:00
"2092096","ICES/58JHENQ679a ","0733","B","10/20/1998","16:48",0.5798,60.75,143,15,0,10.461,0,35.2321,0,NA,NA,1998-10-20 16:48:00
"2347287","ICES/58AAENQ679m ","1061","B","10/13/2005","10:58",7.7288,63.0118,105,30,0,12.015,0,32.4974,0,NA,NA,2005-10-13 10:58:00
"134381","ICES/26DAENQ541A ","0038","B","1/24/1995","09:26",-4.67329999999998,60.6417,1110,140,0,6.99,0,35.146,0,NA,NA,1995-01-24 09:26:00
"619294","ICES/35EUENQ630d0","0054","B","4/14/1997","14:51",4.9917,42.8733,750,292,0,13.323,0,38.457,0,NA,NA,1997-04-14 14:51:00
"1317654","ICES/06GAENQ710ai","0046","B","2/11/2005","10:58",12.0612,54.4053,19,8,0,2.96,0,10.24,0,386.76,0,2005-02-11 10:58:00
"2160762","ICES/58GSENQ679d ","1142","B","11/27/2000","11:22",0.3322,59.2818,139,85,0,7.403,0,35.2342,0,NA,NA,2000-11-27 11:22:00
"2250609","ICES/58JHENQ679f ","0462","B","5/7/2002","07:34",4.1123,60.6702,301,15,0,6.985,0,33.9197,0,NA,NA,2002-05-07 07:34:00
"2124737","ICES/58GSENQ679b ","1545","B","11/21/1999","20:24",2.0063,58,86,5,0,9.849,0,35.1599,0,NA,NA,1999-11-21 20:24:00
"2148606","ICES/58MSENQ679b ","0901","B","10/28/1999","02:18",3.8895,59.4023,279,2,0,11.458,0,34.6422,0,NA,NA,1999-10-28 02:18:00
"2425094","ICES/58JHENQ679q ","0733","B","7/16/2007","13:38",4.4523,60.7507,375,5,0,14.498,0,30.9446,0,NA,NA,2007-07-16 13:38:00
"2742850","ICES/29FNENQ82400","0042","B","7/15/1991","00:00",-2.81670000000003,36.6167,67,5,0,23.8142,0,36.7926,0,NA,NA,1991-07-15 00:00:00
"1142354","ICES/06AKENQ594a ","0942","B","7/19/1995","11:45",15.2667,55.1333,56,45,0,5.21,0,8.17,0,315.31,0,1995-07-19 11:45:00
"1798492","ICES/58GSENQ679a/","0708","B","5/23/1990","19:59",10.739,57.942,0,141,0,7.557,0,35.219,0,NA,NA,1990-05-23 19:59:00
"1771936","ICES/58EJENQ484  ","0063","B","1/14/1990","13:04",1.133,57,80,55,0,8.757,0,35.1284,0,NA,NA,1990-01-14 13:04:00
"1664553","ICES/48URENQ82495","0E11","B","10/21/1995","08:20",15.0475,43.547,116,49,0,14.151,0,38.491,0,NA,NA,1995-10-21 08:20:00
"3388886","ICES/74SCENQ716r ","0636","B","11/19/2004","12:42",-9.2758,55.4817,142,20,0,11.63,0,35.369,0,NA,NA,2004-11-19 12:42:00
"3436736","ICES/74SCENQ716ab","0202","B","5/3/2007","14:04",-4.42750000000001,60.472,968,525,0,2.57,0,34.946,0,NA,NA,2007-05-03 14:04:00
"3054597","ICES/74ABENQ662c ","0024","B","9/21/1991","23:29",-4.35879999999997,62.973,2138,301,0,1.385,0,34.92,0,NA,NA,1991-09-21 23:29:00
"749135","ICES/35HTENQ630e0","0065","B","9/26/1999","17:33",15.612,37.3753,2084,660,0,13.59,0,38.73,0,198.74,0,1999-09-26 17:33:00
"1495214","ICES/45CVENQ762e\","4726","B","1/29/2008","21:52",-5.99970000000002,53.7308,34,25,0,9.8711,0,34.1719,0,NA,NA,2008-01-29 21:52:00
"2711055","ICES/6899ENQ839a ","0139","B","1/29/2000","20:22",-7.2217,36.72,498,15.4,0,15.899,0,36.367,0,NA,NA,2000-01-29 20:22:00
"3306676","ICES/74CUENQ716k ","0222","B","6/2/2001","04:55",-2.55680000000001,56.1268,42,10,0,9.18,0,34.008,0,NA,NA,2001-06-02 04:55:00
"2053806","ICES/58GSENQ570b ","1242","B","12/14/1997","06:43",11.1558,58.0672,95,20,0,7.52,0,34.0804,0,NA,NA,1997-12-14 06:43:00
"2773183","ICES/29GDENQ82477","0056","B","9/27/1992","13:34",-3.00170000000003,36.6467,168,120,0,13.382,0,38.144,0,NA,NA,1992-09-27 13:34:00
"3344631","ICES/74CUENQ716n ","0119","B","6/11/2003","04:15",-2.53680000000003,56.4588,24,10,0,9.44,0,34.442,0,NA,NA,2003-06-11 04:15:00
"1624518","ICES/48UDENQ82492","D150","B","9/15/1992","00:00",13.245,45.125,34,14.4,0,21.913,0,36.759,0,NA,NA,1992-09-15 00:00:00
"1315079","ICES/06AKENQ594c ","0415","B","4/17/2005","08:25",16,54.9583,73,25,0,3.467,0,7.624,0,375.6,0,2005-04-17 08:25:00
"922138","ICES/35C4ENQ630n4","0002","B","9/27/2007","22:51",-3.85000000000002,45.532,0,750.5,0,10.55,0,35.678,0,NA,NA,2007-09-27 22:51:00
"1085178","ICES/06AKENQ594a ","0295","B","7/8/1993","15:52",15.4833,54.7833,71,69,0,4.51,0,16.23,0,NA,NA,1993-07-08 15:52:00
"2285611","ICES/58GTENQ679h ","0402","B","4/26/2003","06:57",3.8997,62.9563,843,160,0,7.992,0,35.2827,0,NA,NA,2003-04-26 06:57:00
"1977898","ICES/58JHENQ452  ","0668","B","6/4/1995","16:44",-7.25130000000001,59.7235,1053,140,0,9.075,0,35.3433,0,NA,NA,1995-06-04 16:44:00
"1106389","ICES/06AKENQ594a ","0582","B","7/9/1994","20:27",15.75,55.1,91,86,0,3.75,0,17.89,0,NA,NA,1994-07-09 20:27:00
"1938729","ICES/58GSENQ452  ","1195","B","10/16/1994","07:48",3.6075,60.7453,315,40,0,10.213,0,35.1721,0,NA,NA,1994-10-16 07:48:00
"1996012","ICES/58MSENQ484  ","0838","B","11/7/1995","10:14",5.867,59.0637,190,55,0,10.639,0,33.6353,0,NA,NA,1995-11-07 10:14:00
"342647","ICES/26MHENQ1047 ","0027","B","2/20/2005","00:55",-7.88299999999998,61.3355,810,40,0,8.5257,0,35.3401,0,NA,NA,2005-02-20 00:55:00
"1792291","ICES/58GD        ","0483","B","9/12/1990","10:20",9.5667,57.85,72,55,0,11.8,0,34.787,0,NA,NA,1990-09-12 10:20:00
"2800799","ICES/29CSSEFOS049","0035","B","3/20/1994","14:15",-3.84800000000001,45.946,210,5,0,12.1294,0,35.6449,0,NA,NA,1994-03-20 14:15:00
"1228277","ICES/07ALENQ404B ","6204","B","2/13/1998","16:12",13.9883,55.0635,47,10.3,0,3.24,0,7.66,0,397.93,0,1998-02-13 16:12:00
"1367336","ICES/06WHENQ710ac","0080","B","1/24/2007","07:18",0.6225,55.8718,83,5,0,8.518,0,34.918,0,NA,NA,2007-01-24 07:18:00
"2776757","ICES/29GDENQ82407"," 13314","B","10/18/1992","18:17",2.8417,40.6767,2015,10,0,19.023,0,37.839,0,NA,NA,1992-10-18 18:17:00
"3146543","ICES/74ABOME620  ","0302","B","6/15/1995","07:14",-9.59469999999999,47.4827,4311,55,0,13.121,0,35.604,0,266.62,0,1995-06-15 07:14:00
"2128691","ICES/58JHENQ679a ","0197","B","3/16/1999","09:10",4.9493,62.4822,200,55,0,5.168,0,33.5904,0,NA,NA,1999-03-16 09:10:00
"3123017","ICES/74CUENQ386  ","0011","B","4/2/1994","16:58",-2.46620000000001,56.27,49,10,0,5.32,0,33.515,0,NA,NA,1994-04-02 16:58:00
"3201452","ICES/74CHSES620a ","1096","B","4/30/1996","03:20",-9.15750000000003,56.4462,697,91,0,9.872,0,35.389,0,298.33,0,1996-04-30 03:20:00
"1232192","ICES/06GAENQ710d/","0391","B","9/11/1998","11:45",7.7517,53.85,20,10,0,16.671,0,32.006,0,NA,NA,1998-09-11 11:45:00
"1454127","ICES/45CVENQ762e\","1986","B","1/20/2004","01:16",-5.90019999999998,53.9492,42,20,0,9.1089,0,34.2245,0,NA,NA,2004-01-20 01:16:00
"2317228","ICES/58GSENQ679j ","0460","B","10/7/2004","23:37",-6.14830000000001,62.8208,496,375,0,5.214,0,35.0713,0,NA,NA,2004-10-07 23:37:00
"2789827","ICES/29DBENQ82400","0017","B","5/13/1993","14:50",2.2017,39.345,120,90.3,0,13.91,0,37.5613,0,NA,NA,1993-05-13 14:50:00
"1644300","ICES/48URENQ82495","0045","B","4/25/1995","22:45",14.7515,42.758,196,73.4,0,12.532,0,38.347,0,NA,NA,1995-04-25 22:45:00
"2227354","ICES/58MSENQ679f ","1255","B","11/18/2001","02:16",7.0643,62.0917,186,20,0,11.321,0,31.3215,0,NA,NA,2001-11-18 02:16:00
"2938832","ICES/77ARENQ719a ","0652","B","11/11/1998","13:45",13.3,55,47,40,0,9.81,0,14.993,0,301.46,0,1998-11-11 13:45:00
"779432","ICES/35MFENQ630e2","0024","B","8/7/1999","11:50",-4.00279999999998,62.4412,0,413,0,1.42,0,34.86,0,330.94,0,1999-08-07 11:50:00
